"idp","mqd","biomass","zp","reserutile","troph_r","species","ownership"
1717764,0.302329920443437,251.662232731501,878,85.5999984741211,2.7308288,"Sapin pectiné","Forêts privées et autres - En PSG"
1708359,0.21699803680656,194.725684903052,564,64.4000091552734,2.2042935,"Chêne rouvre","Autres forêts publiques RF"
1837301,0.182253530619066,194.286942571469,342,133,2.8366833,"Hêtre","Autres forêts publiques RF"
1813391,0.330765448537667,172.915312774692,349,143,1.9249698,"Hêtre","Autres forêts publiques RF"
1812694,0.230569881837852,259.576293045689,418,112.5,1.5349919,"Sapin pectiné","Forêts domaniales RF"
1841465,0.222171874348232,301.980153240166,354,24.5,1.3606905,"Sapin pectiné","Autres forêts publiques RF"
1821785,0.150812464453997,65.5878023097107,471,62.9999961853027,4.2157717,"Épicéa commun","Forêts privées et autres - Hors PSG"
1833430,0.257646454908927,169.740675200776,404,31.5,1.3100643,"Sapin pectiné","Autres forêts publiques RF"
1811189,0.216008889181541,249.94904535468,391,42,0.92822385,"Sapin pectiné","Forêts privées et autres - En PSG"
1840359,0.250388198695648,245.352847876041,407,37.7999992370605,1.1258404,"Sapin pectiné","Forêts privées et autres - En PSG"
1829146,0.178186503544536,210.202646030454,379,103.5,3.9849246,"Épicéa commun","Forêts privées et autres - Hors PSG"
1851598,0.119337302390211,125.150269607623,362,62.9999961853027,1.4032847,"Épicéa commun","Forêts domaniales RF"
1810023,0.166959651116623,229.1537336456,349,50.3999977111816,1.1277486,"Sapin pectiné","Autres forêts publiques RF"
1800947,0.120068914936634,51.0873296731065,628,56.6999969482422,1.3334787,"Épicéa commun","Forêts domaniales RF"
1809172,0.365689694519371,448.53895508531,312,56.6999969482422,2.129248,"Chêne rouvre","Forêts privées et autres - Hors PSG"
1814496,0.353059461052543,106.355547166394,300,0,1.9808397,"Pin sylvestre","Forêts privées et autres - Hors PSG"
1809260,0.120755546688934,86.9461822184359,279,62.9999961853027,1.6540087,"Chêne rouvre","Forêts domaniales RF"
1835504,0.574549317359924,31.8993216489595,244,62.9999961853027,2.10125,"Épicéa commun","Forêts domaniales RF"
1850522,0.427533073176749,267.379592654033,490,56.6999969482422,2.9215572,"Sapin pectiné","Forêts domaniales RF"
1847308,0.431822082537834,88.7002252634459,441,62.9999961853027,1.6992733,"Sapin pectiné","Forêts domaniales RF"
1838370,0.091975588897384,12.2494630514056,599,18.8999996185303,1.2912875,"Épicéa commun","Forêts domaniales RF"
1807226,0.2237718552351,21.8913160339753,282,0,1.5456401,"Bouleau","Forêts privées et autres - Hors PSG"
1823119,0.610893123769442,416.4720109186,740,39.2000007629395,0.6452349,"Sapin pectiné","Forêts domaniales RF"
1840444,0.25545754612159,340.258876013936,259,62.9999961853027,1.3602387,"Pin sylvestre","Forêts privées et autres - En PSG"
1814992,0.224930859665859,189.923597833126,256,62.9999961853027,1.3434092,"Pin sylvestre","Forêts domaniales RF"
1801252,0.260952898767694,336.35415020761,252,62.9999961853027,1.6006745,"Pin sylvestre","Forêts domaniales RF"
1800681,0.37984510588534,331.453405157138,371,18,2.9136267,"Hêtre","Forêts domaniales RF"
1809768,0.309387660520759,348.467686595687,373,62.9999961853027,3.0561728,"Hêtre","Forêts domaniales RF"
1834813,0.338539077292776,80.8393195139786,647,78.3000030517578,1.4898444,"Sapin pectiné","Forêts domaniales RF"
1820461,0.179697606096793,49.5266063276985,872,90,1.3844253,"Épicéa commun","Forêts domaniales RF"
1814765,0.111339935564684,96.2930700455093,382,62.9999961853027,1.674255,"Pin sylvestre","Forêts domaniales RF"
1844674,0.270214830624521,200.169691382649,245,62.9999961853027,1.6538179,"Pin sylvestre","Forêts privées et autres - En PSG"
1847969,0.478300575942247,369.008068848602,219,62.9999961853027,2.3276694,"Douglas","Forêts domaniales RF"
1844962,0.42387843657541,169.105797082128,396,72,3.5124044,"Grand érable","Autres forêts publiques RF"
1802753,0.403538571343848,241.356257647853,439,50.3999977111816,3.0415518,"Hêtre","Forêts domaniales RF"
1823515,0.187412744852523,148.856316555817,675,50.3999977111816,1.2528958,"Sapin pectiné","Forêts domaniales RF"
1817530,0.321689331765891,290.582072815195,454,46.4000015258789,2.497575,"Douglas","Autres forêts publiques RF"
1837513,0.284385690467644,190.894091220338,818,37.7999992370605,1.1575017,"Épicéa commun","Forêts domaniales RF"
1818110,0.402846666718963,332.460379864231,784,37.7999992370605,1.43623,"Sapin pectiné","Autres forêts publiques RF"
1841869,0.315940053924155,372.126340778482,452,31.5,4.747004,"Douglas","Autres forêts publiques RF"
1844979,0.387313895150373,404.893201423438,400,56.6999969482422,1.2040162,"Pin sylvestre","Forêts domaniales RF"
1849918,0.359896334998153,242.288560997838,546,50.3999977111816,2.440945,"Hêtre","Forêts domaniales RF"
1832416,0.237065612549293,144.841267164924,463,28,2.8375905,"Douglas","Autres forêts publiques RF"
1849695,0.543862510711568,253.612555390867,589,97.1999969482422,1.9055755,"Sapin pectiné","Autres forêts publiques RF"
1852912,0.307074841722166,223.310410829594,244,62.9999961853027,1.5685675,"Épicéa commun","Forêts privées et autres - En PSG"
1834109,0.511957198299683,407.034365961554,279,62.9999961853027,2.6136558,"Hêtre","Forêts domaniales RF"
1809082,0.290231107220138,492.918487089827,332,151.5,2.2255197,"Hêtre","Autres forêts publiques RF"
1852990,0.166899675367344,139.196703148304,929,26.25,3.6598208,"Hêtre","Autres forêts publiques RF"
1846523,0.427261784229514,298.189025347005,305,37.7999992370605,2.0657287,"Chêne rouvre","Forêts domaniales RF"
1830339,0.365121937041891,260.325580605982,372,62.9999961853027,1.9520547,"Chêne rouvre","Autres forêts publiques RF"
1800127,0.263134612738526,166.60606114102,584,12.5999994277954,1.6362908,"Douglas","Forêts privées et autres - En PSG"
1807803,0.402125431645878,235.226809798853,797,58.0500030517578,2.1752105,"Épicéa commun","Autres forêts publiques RF"
1839126,0.205494346724424,410.243253930721,497,61.25,2.8589098,"Châtaignier","Forêts privées et autres - Hors PSG"
1807617,0.386267081144386,161.632948288099,430,62.9999961853027,0.8314879,"Pin sylvestre","Forêts domaniales RF"
1852120,0.38820459009488,527.519607998563,787,151.5,3.7724326,"Épicéa commun","Autres forêts publiques RF"
1834949,0.211806253619927,335.750394227181,733,49,0.44106597,"Pin sylvestre","Forêts domaniales RF"
1806625,0.319645853679165,242.789889108404,330,62.9999961853027,1.8788589,"Hêtre","Forêts domaniales RF"
1803800,0.256956741337612,213.563256736429,655,37.7999992370605,1.1349101,"Pin sylvestre","Autres forêts publiques RF"
1811732,0.250209658572361,190.959991279288,600,49,3.5797482,"Chêne rouvre","Forêts domaniales RF"
1802292,0.164490026857444,215.002476103209,358,17.4000015258789,6.5,"Sapin pectiné","Autres forêts publiques RF"
1843068,0.33874052867867,378.313186026527,297,24.5,3.4142985,"Chêne rouvre","Autres forêts publiques RF"
1847387,0.220993387403481,195.112303764711,335,44.1000022888184,1.0859389,"Pin sylvestre","Autres forêts publiques RF"
1837270,0.341476892998672,431.910084769975,813,26.25,1.8848239,"Hêtre","Autres forêts publiques RF"
1829663,0.214784533123882,265.335414666539,883,138.800003051758,3.2087367,"Épicéa commun","Forêts domaniales RF"
1830533,0.188226315190307,199.779857166943,661,48,3.1963398,"Hêtre","Autres forêts publiques RF"
1837675,0.15023272679395,159.978266482812,626,54.6000022888184,2.8728418,"Bouleau","Autres forêts publiques RF"
1815696,0.183772304699792,95.2079576478316,1225,40.6000022888184,1.4862287,"Épicéa commun","Forêts domaniales RF"
1853516,0.37003347819743,301.712764227928,864,91.3500061035156,2.078954,"Sapin pectiné","Autres forêts publiques RF"
1832877,0.229296891654095,177.28982113216,738,1.75,3.1585104,"Grand érable","Autres forêts publiques RF"
1806834,0.37207664020647,283.26764431366,834,94.1500091552734,1.8846242,"Épicéa commun","Autres forêts publiques RF"
1837529,0.424803049971129,478.487919959112,569,36.6000022888184,4.1518645,"Hêtre","Forêts privées et autres - Hors PSG"
1804351,0.271706969258334,384.908599170552,1136,31.5,2.2634697,"Hêtre","Autres forêts publiques RF"
1838500,0.237257585207652,300.32833732188,669,70,2.5473306,"Sapin pectiné","Autres forêts publiques RF"
1843033,0.1735304105506,229.746019589405,544,28,1.9916425,"Chêne rouvre","Autres forêts publiques RF"
1851008,0.359054598986209,372.388205515711,930,71.0500030517578,1.9824487,"Sapin pectiné","Autres forêts publiques RF"
1802153,0.307548947197709,143.14386784338,705,58,1.5641586,"Pin sylvestre","Forêts privées et autres - Hors PSG"
1830788,0.324763493239044,309.854113943904,1186,76.4000015258789,1.0632956,"Hêtre","Autres forêts publiques RF"
1807894,0.3429470092184,428.285499974337,981,53.2000045776367,2.5210857,"Hêtre","Autres forêts publiques RF"
1851129,0.186339154550919,297.645447863515,656,54.6000022888184,4.4580956,"Sapin pectiné","Autres forêts publiques RF"
1809726,0.362426863345252,236.828179016801,718,53.5499992370605,2.3920825,"Épicéa commun","Autres forêts publiques RF"
1821320,0.114621445541023,115.300975797233,902,28,1.2486713,"Pin sylvestre","Autres forêts publiques RF"
1826075,0.444387759553443,303.001476616574,846,3.5,3.908853,"Grand érable","Forêts privées et autres - Hors PSG"
1841769,0.108572881868405,43.5727721718392,495,62.4000015258789,2.7824376,"Sapin pectiné","Forêts privées et autres - Hors PSG"
1849494,0.303602411553428,76.5725643388012,319,69.6000061035156,4.175784,"Grand aulne","Autres forêts publiques RF"
1826783,0.473352175818794,241.954803844077,683,0,2.9841268,"Sapin pectiné","Forêts domaniales RF"
1849864,0.176078894516258,369.399006170649,672,63,3.1983173,"Châtaignier","Forêts privées et autres - Hors PSG"
1821152,0.29026547488892,215.657986595397,584,21,2.3410397,"Chêne rouvre","Autres forêts publiques RF"
1841369,0.340086253236795,332.2192253211,644,1.75,2.9875312,"Sapin pectiné","Forêts domaniales RF"
1804877,0.232107142046576,346.602274341372,1047,73.5,2.67646,"Sapin pectiné","Autres forêts publiques RF"
1814206,0.129442601223162,163.438254332917,591,112,5.580106,"Hêtre","Forêts domaniales RF"
1850390,0.23475616451887,211.275631998934,383,39.1500015258789,1.6838771,"Chêne rouvre","Autres forêts publiques RF"
1827084,0.180054274231586,39.6079600604165,283,145.799987792969,7.191905,"Frêne","Forêts privées et autres - Hors PSG"
1830922,0.189425852370938,183.207659719545,631,7,2.0787308,"Tremble","Autres forêts publiques RF"
1843788,0.413866952719153,346.558035490654,666,81,2.6258013,"Sapin pectiné","Autres forêts publiques RF"
1824213,0.18739821516223,179.67266256798,809,42,2.3867702,"Épicéa commun","Autres forêts publiques RF"
1808984,0.349331119849295,272.357293816009,693,40.6000022888184,2.711282,"Sapin pectiné","Autres forêts publiques RF"
1835429,0.295453276691676,291.828093675438,420,61.25,4.4409995,"Épicéa commun","Autres forêts publiques RF"
1842837,0.443870603222456,164.272695703199,445,34.8000030517578,4.9954853,"Sapin pectiné","Autres forêts publiques RF"
1844088,0.364334464622788,169.100626290925,777,93.6000061035156,2.1319323,"Chêne rouvre","Autres forêts publiques RF"
1841909,0.130219641736389,150.720329467228,420,104.400001525879,3.1900423,"Charme","Forêts privées et autres - Hors PSG"
1850226,0.221480049029387,186.656684754208,573,104.400001525879,3.4463212,"Épicéa commun","Forêts privées et autres - Hors PSG"
1852481,0.253701246783179,372.897995496171,486,50.75,1.2921864,"Chêne rouvre","Forêts privées et autres - Hors PSG"
1824372,0.266163282323346,210.655149140809,418,46.8000030517578,6.163381,"Charme","Forêts privées et autres - Hors PSG"
1816361,0.260868496099635,320.928319969919,628,78,2.8241022,"Hêtre","Autres forêts publiques RF"
1829459,0.23818058227768,148.262715376016,747,28.8000011444092,1.3980985,"Sapin pectiné","Autres forêts publiques RF"
1845513,0.174052959741353,33.3872812457219,670,65.25,2.3505101,"Bouleau","Forêts privées et autres - Hors PSG"
1826095,0.227104764109993,347.145515367255,554,40.9500045776367,5.1659756,"Sapin pectiné","Forêts privées et autres - Hors PSG"
1813033,0.305299547167416,308.288100099663,846,109.200004577637,2.2147381,"Hêtre","Forêts privées et autres - En PSG"
1813137,0.214080176415894,114.959612213001,1082,107.600006103516,2.0361755,"Épicéa commun","Forêts domaniales RF"
1812460,0.461476906962959,799.502659997696,487,50.75,2.2432718,"Douglas","Forêts privées et autres - Hors PSG"
1831877,0.192480019145203,124.569891553116,567,69.6000061035156,1.9219791,"Hêtre","Forêts domaniales RF"
1804622,0.526158460788087,141.040723104395,598,96.3000030517578,2.0886197,"Douglas","Autres forêts publiques RF"
1843746,0.21734927224023,215.258841237788,401,56.6999969482422,1.763563,"Douglas","Forêts domaniales RF"
1846675,0.212313108563801,359.967812593815,514,104.400001525879,2.0694168,"Sapin pectiné","Autres forêts publiques RF"
1825468,0.42950491395302,1113.85793611064,599,91.3500061035156,3.7857144,"Hêtre","Forêts privées et autres - Hors PSG"
1802542,0.164761770874183,165.203759146804,487,45,1.4566791,"Sapin pectiné","Autres forêts publiques RF"
1803656,0.305185339953565,386.798461803808,364,75.1500015258789,2.6393163,"Bouleau","Forêts privées et autres - Hors PSG"
1825196,0.192513939707076,291.200695742331,469,81,1.7056711,"Sapin pectiné","Forêts domaniales RF"
1807799,0.107015447749134,68.0258996845519,398,130.5,4.818281,"Bouleau","Forêts privées et autres - Hors PSG"
1802069,0.300468197965708,502.175474512331,584,78.3000030517578,2.6117413,"Épicéa commun","Forêts privées et autres - Hors PSG"
1808009,0.322642121279246,192.911091961651,712,63.2000007629395,2.1195083,"Sapin pectiné","Autres forêts publiques RF"
1816056,0.22075653179468,260.042227877077,497,25.1999988555908,1.9473422,"Sapin pectiné","Autres forêts publiques RF"
1843243,0.127192648177389,144.567091925654,405,50.3999977111816,1.5226629,"Sapin pectiné","Forêts domaniales RF"
1829332,0.417035318917177,426.68095397606,430,81,1.8658291,"Sapin pectiné","Forêts domaniales RF"
1812741,0.231980745403927,241.314332838966,528,42,1.5815027,"Sapin pectiné","Autres forêts publiques RF"
1841387,0.281856661226412,420.962062027227,688,105,1.3205038,"Épicéa commun","Forêts privées et autres - Hors PSG"
1849290,0.0870127649012438,3.6996269604533,493,52.2000007629395,3.5370662,"Noisetier","Forêts privées et autres - Hors PSG"
1850490,0.207270490677973,333.316730935217,544,56.6999969482422,1.6572107,"Sapin pectiné","Forêts domaniales RF"
1827016,0.264711906428915,215.93123704344,585,39.8999977111816,1.3714174,"Sapin pectiné","Forêts privées et autres - En PSG"
1846483,0.303721652185431,95.2029235618545,482,93,3.1592875,"Bouleau","Forêts privées et autres - Hors PSG"
1850581,0.442164431520927,541.102942342321,673,69.6000061035156,3.2662194,"Hêtre","Forêts privées et autres - Hors PSG"
1807925,0.189033533189966,66.3525647623909,613,50.75,1.8900582,"Sapin pectiné","Autres forêts publiques RF"
1801441,0.438302167580764,363.595107694789,748,58,1.7336165,"Sapin pectiné","Autres forêts publiques RF"
1832384,0.147068833757544,149.988370434826,466,104.400001525879,2.011356,"Sapin pectiné","Autres forêts publiques RF"
1802466,0.233447740551524,131.098722271941,801,40.6000022888184,2.7132714,"Chêne rouvre","Autres forêts publiques RF"
1810143,0.115311579976482,64.7038687406774,475,56.6999969482422,1.3224534,"Sapin pectiné","Forêts domaniales RF"
1811508,0.433353970516229,319.564368344148,622,35.5999984741211,1.8748869,"Épicéa commun","Forêts privées et autres - Hors PSG"
1801091,0.324968926572598,128.88386639569,508,46.4000015258789,4.0496435,"Épicéa commun","Autres forêts publiques RF"
1807768,0.314336059938627,209.370076473953,472,62.9999961853027,2.5330908,"Épicéa commun","Forêts domaniales RF"
1816435,0.407606909213207,291.211217508645,734,29.3999977111816,1.503945,"Sapin pectiné","Forêts domaniales RF"
1839415,0.235695518762974,139.487533669288,856,63,2.5347893,"Hêtre","Autres forêts publiques RF"
1854366,0.451517589344843,388.49470724801,658,26.1000022888184,2.3849218,"Sapin pectiné","Autres forêts publiques RF"
1816318,0.282733393021631,157.162775593818,887,104.400001525879,3.7492976,"Épicéa commun","Autres forêts publiques RF"
